customer_id,application_id,application_seq,application_date,age,income,loan_amount,loan_term,num_credit_lines,num_delinquencies,utilization_rate,debt_to_income,credit_score,credit_risk,channel_online,channel_branch,prev_fraud_flag,employment_years,savings_balance,recent_transaction_count,default_flag,fraud_flag
3884,5824,1,2022-01-01,65,289069,72952,65,0,0,0.606,0.618,700,2,0,1,0,10,304784,6,0,0
3885,5825,1,2022-01-01,67,677195,65374,52,3,1,0.324,0.245,650,3,1,0,0,8,135503,13,0,0
3885,5826,2,2022-10-01,67,650175,58217,57,3,0,0.239,0.465,663,3,0,1,0,8,129659,18,0,0
3885,5827,3,2022-12-31,68,669683,70375,51,5,0,0.171,0.323,650,3,1,0,0,9,74066,18,0,1
3886,5828,1,2022-01-01,54,355986,307606,47,8,3,0.126,0.093,605,3,1,0,0,3,42714,3,0,0
3887,5829,1,2022-01-01,55,819597,72470,71,3,1,0.417,0.006,689,2,0,1,0,4,105903,10,0,0
3887,5830,2,2022-07-02,55,848852,102542,71,4,0,0.358,0.0,650,3,0,1,0,4,47622,14,0,0
3887,5831,3,2023-09-01,56,816934,81199,71,3,0,0.363,0.037,652,3,1,0,0,5,44746,20,0,0
3888,5832,1,2022-01-01,29,170071,357642,64,3,1,0.002,0.457,713,2,0,1,0,8,22209,16,0,0
3888,5833,2,2022-07-02,29,169951,535262,54,3,0,0.302,0.47,708,2,1,0,0,8,15195,24,0,0
3889,5834,1,2022-01-01,26,196651,104852,7,3,0,0.295,0.409,657,3,0,1,0,9,45268,2,0,0
3889,5835,2,2022-06-02,26,207858,119779,11,1,1,0.308,0.278,645,3,1,0,0,9,51487,13,1,0
3889,5836,3,2023-03-02,27,217217,99816,8,2,0,0.245,0.233,654,3,0,1,0,10,35537,6,0,0
3890,5837,1,2022-01-01,39,499519,43121,15,10,1,0.287,0.305,738,2,1,0,0,0,121146,0,0,0
3891,5838,1,2022-01-01,48,210932,97840,20,3,0,0.401,0.123,768,2,0,1,0,1,16574,3,0,0
3892,5839,1,2022-01-01,40,214764,214744,73,10,0,0.105,0.518,590,3,0,1,0,2,251072,8,0,0
3892,5840,2,2022-05-02,40,235968,146463,69,10,1,0.158,0.404,584,3,1,0,0,2,230248,17,0,0
3893,5841,1,2022-01-01,60,161276,327633,71,3,0,0.1,0.534,589,3,0,1,1,6,52784,4,0,1
3894,5842,1,2022-01-01,32,404306,34917,76,4,2,0.762,0.301,598,3,0,1,0,11,3290,0,0,0
3895,5843,1,2022-01-01,58,270112,113354,39,10,0,0.501,0.067,787,2,1,0,0,7,28154,4,0,0
3895,5844,2,2022-05-02,58,266462,141834,42,10,0,0.355,0.0,739,2,0,1,0,7,27980,2,0,0
3895,5845,3,2023-09-01,59,286410,133869,36,9,0,0.383,0.0,759,2,1,0,0,8,24528,5,0,0
3896,5846,1,2022-01-01,22,727901,25793,25,10,0,0.487,0.647,650,3,0,1,0,5,3032,0,0,1
3896,5847,2,2022-05-02,22,682590,29840,13,12,0,0.399,0.424,637,3,1,0,0,5,34100,12,0,0
3897,5848,1,2022-01-01,32,174144,274937,5,11,1,0.636,0.313,710,2,1,0,0,5,393387,0,0,1
3898,5849,1,2022-01-01,57,745235,75523,67,6,1,0.579,0.552,622,3,1,0,0,13,255521,19,0,0
3899,5850,1,2022-01-01,58,569981,34316,75,9,1,0.257,0.209,717,2,0,1,0,0,298874,13,0,0
3900,5851,1,2022-01-01,42,149615,121479,28,6,0,0.316,0.277,592,3,0,1,0,1,11883,22,0,0
3901,5852,1,2022-01-01,55,258776,110101,39,5,1,0.217,0.369,719,2,1,0,0,6,85956,2,0,0
3902,5853,1,2022-01-01,45,460363,149230,7,2,0,0.816,0.144,665,3,0,1,0,10,53677,9,1,0
3902,5854,2,2022-10-01,45,463046,172197,6,0,0,0.551,0.124,655,3,1,0,0,10,63314,2,1,0
3903,5855,1,2022-01-01,24,126056,379183,69,8,0,0.745,0.659,661,3,0,1,0,2,100521,4,0,0
3903,5856,2,2022-07-02,24,134331,356624,73,8,1,0.671,0.696,673,3,1,0,0,2,106008,4,0,1
3904,5857,1,2022-01-01,37,1067695,189921,24,8,2,0.36,0.568,582,3,0,1,0,3,25630,15,0,0
3905,5858,1,2022-01-01,43,266889,144762,84,8,0,0.389,0.89,536,4,1,0,0,2,113209,7,0,1
3906,5859,1,2022-01-01,60,256848,26092,72,4,2,0.393,0.179,625,3,0,1,0,2,144730,11,0,0
3906,5860,2,2022-11-01,60,246837,33026,83,3,1,0.425,0.262,617,3,1,0,0,2,133965,4,0,0
3907,5861,1,2022-01-01,48,167764,70809,39,1,0,0.61,0.107,603,3,0,1,1,0,7812,5,0,0
3907,5862,2,2022-11-01,48,166676,31125,42,3,1,0.757,0.067,658,3,0,1,1,0,10712,0,0,1
3908,5863,1,2022-01-01,33,179888,98681,22,7,1,0.461,0.269,665,3,1,0,0,2,58567,0,0,0
3908,5864,2,2022-09-01,33,168515,99945,21,7,0,0.681,0.183,691,2,0,1,0,2,28266,11,0,0
3909,5865,1,2022-01-01,58,369401,287226,29,4,2,0.084,0.118,686,2,0,1,0,0,127486,8,0,0
3910,5866,1,2022-01-01,27,339456,185463,14,10,0,0.715,0.358,697,2,0,1,0,5,49684,6,0,0
3910,5867,2,2022-06-02,27,379941,185386,7,9,0,0.653,0.238,691,2,1,0,0,5,28827,0,0,0
3911,5868,1,2022-01-01,46,266829,69466,56,9,0,0.431,0.353,715,2,0,1,0,4,22140,5,0,0
3912,5869,1,2022-01-01,35,574808,71130,25,5,0,0.122,0.637,703,2,1,0,0,9,87865,10,0,0
3913,5870,1,2022-01-01,21,119581,301526,82,4,1,0.319,0.275,670,3,0,1,0,7,5579,4,0,0
3913,5871,2,2022-10-01,21,125318,222844,76,5,0,0.217,0.442,658,3,0,1,0,7,5681,15,0,0
3914,5872,1,2022-01-01,32,329010,54479,41,6,1,0.325,0.314,665,3,1,0,0,7,81179,11,0,0
3915,5873,1,2022-01-01,44,413704,100205,34,11,0,0.241,0.593,692,2,1,0,0,7,151265,8,0,0
3916,5874,1,2022-01-01,60,263159,106723,7,2,1,0.45,0.299,748,2,0,1,0,10,78907,10,0,0
3917,5875,1,2022-01-01,60,178890,106431,35,0,0,0.182,0.014,709,2,0,1,0,3,84956,22,0,0
3918,5876,1,2022-01-01,35,351360,214890,83,11,1,0.188,0.571,748,2,0,1,0,5,110012,12,0,0
3919,5877,1,2022-01-01,64,179765,83584,63,6,1,0.728,0.525,645,3,1,0,1,3,103702,1,0,0
3919,5878,2,2022-05-02,64,166056,87456,63,4,1,0.519,0.327,613,3,0,1,1,3,90425,0,0,1
3920,5879,1,2022-01-01,24,390510,253458,33,3,0,0.536,0.351,745,2,0,1,0,7,271018,16,0,0
3921,5880,1,2022-01-01,51,429120,202581,18,4,1,0.315,0.462,669,3,1,0,0,11,5929,6,0,0
3922,5881,1,2022-01-01,51,613586,42569,40,6,2,0.174,0.021,575,4,0,1,0,8,30771,13,1,0
3922,5882,2,2022-06-02,51,663547,69744,37,6,1,0.207,0.144,605,3,1,0,0,8,14304,7,1,0
3923,5883,1,2022-01-01,65,311123,113497,55,0,0,0.1,0.378,763,2,0,1,0,5,1056,0,0,0
3924,5884,1,2022-01-01,24,267543,58464,25,3,0,0.281,0.344,751,2,0,1,0,2,693192,1,0,0
3924,5885,2,2022-05-02,24,261428,94453,26,2,0,0.003,0.222,719,2,0,1,0,2,629812,6,0,0
3924,5886,3,2022-11-01,24,280429,89130,25,3,0,0.139,0.559,707,2,1,0,0,2,723544,6,0,0
3925,5887,1,2022-01-01,27,288795,94802,42,0,2,0.539,0.12,592,3,0,1,1,4,543824,0,0,1
3926,5888,1,2022-01-01,21,364087,313992,17,1,0,0.622,0.375,672,3,0,1,0,1,39649,10,0,0
3927,5889,1,2022-01-01,65,223667,615836,43,8,1,0.377,0.538,608,3,1,0,0,9,33203,20,0,0
3928,5890,1,2022-01-01,24,423629,205933,32,7,0,0.395,0.428,635,3,0,1,0,0,203497,25,0,0
3928,5891,2,2022-08-01,24,413066,248260,39,7,1,0.366,0.431,631,3,1,0,0,0,277924,1,1,0
3929,5892,1,2022-01-01,57,544046,148322,84,5,1,0.362,0.447,680,3,0,1,0,2,15318,7,0,0
3930,5893,1,2022-01-01,53,655917,40560,62,4,0,0.605,0.395,660,3,0,1,0,3,66232,8,0,0
3930,5894,2,2022-10-01,53,717079,23071,69,5,0,0.502,0.431,697,2,1,0,0,3,59203,9,0,0
3930,5895,3,2023-09-01,54,663802,39439,67,5,1,0.68,0.517,689,2,0,1,0,4,85265,5,1,0
3931,5896,1,2022-01-01,25,146367,165867,55,5,0,0.021,0.911,753,2,1,0,0,8,108225,3,0,0
3932,5897,1,2022-01-01,48,158979,38577,17,2,2,0.414,0.194,657,3,0,1,0,0,394654,0,0,0
3933,5898,1,2022-01-01,61,399155,447709,66,7,1,0.432,0.771,793,2,0,1,0,4,217582,4,0,1
3934,5899,1,2022-01-01,66,373076,29125,17,9,0,0.714,0.018,690,2,0,1,0,11,40190,0,0,0
3935,5900,1,2022-01-01,42,585675,416140,50,10,0,0.507,0.509,798,1,0,1,0,9,81915,16,0,0
3936,5901,1,2022-01-01,59,359073,273509,60,4,0,0.303,0.651,735,2,0,1,1,9,44860,19,0,0
3937,5902,1,2022-01-01,56,292755,71698,30,6,0,0.0,0.41,653,3,1,0,0,3,9971,7,0,0
3938,5903,1,2022-01-01,40,1133481,94561,57,0,0,0.304,0.372,658,3,1,0,0,9,302619,7,0,0
3938,5904,2,2022-05-02,40,1029351,90169,61,1,1,0.008,0.333,638,3,0,1,0,9,138211,9,0,1
3939,5905,1,2022-01-01,50,284469,126318,26,3,0,0.392,0.243,758,2,1,0,0,8,205137,9,0,0
3940,5906,1,2022-01-01,62,344790,111935,79,1,1,0.335,0.496,598,3,0,1,0,12,54195,8,0,0
3941,5907,1,2022-01-01,40,339353,145791,48,9,0,0.221,0.398,624,3,0,1,0,3,185267,6,0,0
3942,5908,1,2022-01-01,28,427665,129118,43,0,0,0.263,0.421,695,2,1,0,0,0,349196,6,0,0
3943,5909,1,2022-01-01,67,406731,161635,51,3,0,0.264,0.116,584,3,0,1,0,1,90828,15,0,0
3944,5910,1,2022-01-01,38,96649,68555,50,12,0,0.675,0.494,705,2,1,0,0,9,37374,8,0,1
3944,5911,2,2022-09-01,38,98700,95206,50,12,0,0.629,0.555,714,2,1,0,0,9,31131,4,0,0
3945,5912,1,2022-01-01,42,221562,163304,45,3,1,0.6,0.337,728,2,0,1,0,6,24627,9,0,0
3946,5913,1,2022-01-01,31,419964,212361,63,9,1,0.302,0.275,708,2,1,0,0,11,318106,9,1,0
3946,5914,2,2022-11-01,31,396625,220042,60,8,2,0.222,0.32,744,2,0,1,0,11,832039,15,0,0
3947,5915,1,2022-01-01,55,216517,55894,33,2,0,0.181,0.48,767,2,0,1,1,9,89488,4,0,0
3948,5916,1,2022-01-01,65,280307,189002,17,3,0,0.507,0.34,677,3,1,0,0,4,57991,2,1,0
3949,5917,1,2022-01-01,60,547945,333302,59,7,1,0.864,0.446,695,2,0,1,0,4,34084,2,1,0
3949,5918,2,2022-11-01,60,522612,441645,63,6,1,0.755,0.468,681,3,0,1,0,4,23761,4,0,0
3950,5919,1,2022-01-01,66,403212,25544,40,2,0,0.185,0.259,766,2,0,1,1,0,468304,0,0,0
3951,5920,1,2022-01-01,22,556487,110666,24,5,0,0.044,0.0,724,2,1,0,0,8,44657,12,0,0
3952,5921,1,2022-01-01,67,115167,62693,75,10,0,0.332,0.192,590,3,1,0,0,8,19369,13,0,0
3952,5922,2,2022-05-02,67,109287,53470,69,11,1,0.517,0.161,590,3,0,1,0,8,38404,8,0,0
3952,5923,3,2022-11-01,67,142345,66029,74,10,1,0.48,0.231,631,3,1,0,0,8,22059,12,0,1
3953,5924,1,2022-01-01,23,260028,291922,23,12,1,0.584,0.246,698,2,1,0,0,10,25446,13,0,0
3953,5925,2,2022-07-02,23,270182,172216,19,11,0,0.453,0.113,662,3,1,0,0,10,16746,3,0,0
3953,5926,3,2023-05-02,24,290812,353325,29,11,1,0.571,0.105,669,3,1,0,0,11,22789,6,0,1
3954,5927,1,2022-01-01,22,687371,70118,33,7,1,0.0,0.252,664,3,0,1,0,1,245311,0,1,0
3954,5928,2,2022-09-01,22,690444,101678,31,8,0,0.055,0.142,649,3,1,0,0,1,307950,0,0,0
3955,5929,1,2022-01-01,40,358628,61304,21,12,0,0.336,0.453,751,2,1,0,0,12,52843,8,0,0
3956,5930,1,2022-01-01,37,198007,197783,34,10,0,0.284,0.573,622,3,1,0,0,4,43001,6,0,0
3957,5931,1,2022-01-01,28,91865,90268,11,11,0,0.479,0.181,722,2,1,0,0,15,26323,0,0,0
3957,5932,2,2022-08-01,28,91555,70126,6,9,0,0.562,0.299,702,2,1,0,0,15,31449,0,0,0
3957,5933,3,2022-09-01,28,88710,105552,10,10,0,0.616,0.218,705,2,1,0,0,15,37445,0,0,0
3958,5934,1,2022-01-01,44,248726,43280,48,3,0,0.521,0.633,583,3,0,1,0,7,329125,0,0,0
3958,5935,2,2022-05-02,44,249842,45514,39,2,0,0.419,0.734,602,3,0,1,0,7,346974,3,0,1
3958,5936,3,2023-03-02,45,271023,54991,48,1,0,0.559,0.648,583,3,1,0,0,8,569218,0,0,0
3959,5937,1,2022-01-01,47,341811,652083,34,0,0,0.64,0.16,762,2,1,0,0,0,134267,18,0,0
3960,5938,1,2022-01-01,35,267698,176279,78,7,0,0.512,0.215,725,2,1,0,0,3,109121,16,0,0
3961,5939,1,2022-01-01,32,928482,46022,45,12,0,0.38,0.623,803,1,1,0,0,10,129562,22,0,0
3962,5940,1,2022-01-01,57,208414,53954,68,3,2,0.316,0.411,749,2,1,0,0,9,134433,8,0,0
3963,5941,1,2022-01-01,61,302948,47070,69,3,0,0.026,0.193,554,4,0,1,0,11,8255,12,0,0
3963,5942,2,2022-10-01,61,319399,54820,69,5,0,0.099,0.185,551,4,0,1,0,11,6098,20,0,0
3964,5943,1,2022-01-01,66,295285,5553,3,8,0,0.089,0.575,555,4,1,0,0,7,163995,4,0,1
3965,5944,1,2022-01-01,57,302433,37102,40,6,0,0.862,0.389,753,2,0,1,0,10,204835,20,1,0
3966,5945,1,2022-01-01,67,451100,69785,59,4,0,0.39,0.426,558,4,1,0,0,7,74176,2,0,0
3967,5946,1,2022-01-01,57,462577,448967,74,2,0,0.308,0.291,636,3,0,1,0,1,76756,15,0,0
3968,5947,1,2022-01-01,51,323255,125806,55,0,0,0.188,0.534,541,4,0,1,0,10,15244,9,1,0
3969,5948,1,2022-01-01,36,339732,257157,57,7,0,0.82,0.32,569,4,1,0,0,3,376113,8,0,1
3970,5949,1,2022-01-01,49,402373,219841,72,3,0,0.513,0.08,579,3,0,1,0,6,10429,5,0,0
3971,5950,1,2022-01-01,21,573679,61413,69,10,0,0.342,0.577,643,3,0,1,0,20,5785,3,0,0
3971,5951,2,2022-11-01,21,549406,46842,74,11,0,0.154,0.619,651,3,1,0,0,20,6248,9,1,0
3971,5952,3,2022-09-01,21,598403,44146,69,11,0,0.268,0.728,662,3,1,0,0,20,5501,14,0,0
3972,5953,1,2022-01-01,69,349143,193768,55,9,0,0.182,0.709,632,3,1,0,0,5,43380,12,0,0
3973,5954,1,2022-01-01,41,173449,17268,47,12,0,0.328,0.266,581,3,0,1,0,7,9233,15,0,0
3974,5955,1,2022-01-01,54,396869,158205,54,8,1,0.497,0.298,728,2,1,0,0,5,74805,4,0,0
3975,5956,1,2022-01-01,56,436804,59170,24,5,2,0.512,0.262,652,3,1,0,0,8,24425,0,1,0
3976,5957,1,2022-01-01,23,301006,94805,64,9,1,0.0,0.519,742,2,0,1,0,7,43033,14,0,0
3977,5958,1,2022-01-01,27,327217,172506,74,2,1,0.0,0.366,665,3,1,0,0,3,36998,5,0,0
3978,5959,1,2022-01-01,62,427854,241954,72,6,0,0.562,0.403,647,3,0,1,0,7,59414,9,0,1
3979,5960,1,2022-01-01,22,835869,66078,48,3,2,0.348,0.0,626,3,1,0,0,8,52316,10,0,0
3980,5961,1,2022-01-01,53,300510,148022,84,8,0,0.301,0.553,638,3,1,0,0,0,10303,19,0,1
3980,5962,2,2022-09-01,53,327824,111463,75,7,1,0.399,0.701,647,3,0,1,0,0,24313,6,0,0
3981,5963,1,2022-01-01,68,195065,137703,31,9,0,0.114,0.063,827,1,0,1,0,4,164375,0,0,0
3982,5964,1,2022-01-01,58,257269,122634,7,7,1,0.411,0.38,615,3,0,1,1,3,220020,0,0,1
3983,5965,1,2022-01-01,56,183575,256740,9,4,0,0.624,0.224,684,3,0,1,0,8,152870,6,0,0
3984,5966,1,2022-01-01,28,568627,117679,51,2,0,0.566,0.121,684,3,0,1,0,5,43538,0,0,0
3985,5967,1,2022-01-01,41,544852,38218,11,2,0,0.013,0.495,647,3,0,1,0,6,47714,6,0,0
3986,5968,1,2022-01-01,66,180192,24128,58,5,0,0.346,0.338,604,3,0,1,0,10,6933,8,0,0
3987,5969,1,2022-01-01,26,312777,152834,57,6,2,0.304,0.235,644,3,0,1,0,4,349973,2,1,0
3988,5970,1,2022-01-01,43,275210,123694,60,2,1,0.596,0.308,719,2,0,1,0,13,55236,5,0,0
3989,5971,1,2022-01-01,61,184149,200935,62,2,0,0.155,0.36,718,2,0,1,0,10,47106,7,0,0
3989,5972,2,2022-09-01,61,175385,195064,58,2,1,0.449,0.204,719,2,1,0,0,10,14798,12,0,0
3989,5973,3,2023-09-01,62,184877,259533,61,3,0,0.46,0.294,722,2,0,1,0,11,22089,13,1,0
3990,5974,1,2022-01-01,29,365420,178951,40,3,0,0.326,0.0,724,2,1,0,0,5,81642,21,0,0
3990,5975,2,2022-10-01,29,373262,169881,46,3,0,0.083,0.096,764,2,0,1,0,5,116354,5,0,0
3990,5976,3,2023-03-02,30,372365,283020,46,4,1,0.339,0.043,774,2,1,0,0,6,87733,8,0,0
3991,5977,1,2022-01-01,36,175619,285539,27,2,0,0.697,0.551,535,4,1,0,0,12,8102,7,0,0
3991,5978,2,2022-10-01,36,171019,253223,36,2,1,0.658,0.766,553,4,0,1,0,12,14149,0,0,1
3991,5979,3,2023-09-01,37,185807,403808,31,3,0,0.72,0.608,559,4,1,0,0,13,17551,6,0,0
3992,5980,1,2022-01-01,58,155083,121575,50,7,0,0.447,0.26,710,2,1,0,1,3,22635,0,0,0
3993,5981,1,2022-01-01,36,158186,111745,68,10,0,0.218,0.243,698,2,0,1,0,7,62913,3,1,0
3994,5982,1,2022-01-01,21,304089,118625,30,3,1,0.221,0.376,623,3,1,0,0,0,38683,21,0,0
3995,5983,1,2022-01-01,54,256267,272434,64,4,2,0.447,0.242,722,2,0,1,0,0,38814,9,0,0
3996,5984,1,2022-01-01,27,414535,53044,47,7,0,0.47,0.485,640,3,0,1,0,1,104717,12,0,1
3997,5985,1,2022-01-01,35,258781,120780,15,2,0,0.115,0.113,630,3,0,1,0,12,13071,0,0,0
3998,5986,1,2022-01-01,69,147614,143109,38,4,0,0.279,0.62,700,2,0,1,0,4,68703,1,0,0
3999,5987,1,2022-01-01,40,144069,137464,57,4,0,0.563,0.157,683,3,1,0,0,0,425956,11,0,0
4000,5988,1,2022-01-01,27,532629,430817,17,10,0,0.06,0.154,704,2,1,0,0,9,177190,12,0,0
4001,5989,1,2022-01-01,57,425669,82350,40,1,0,0.0,0.329,696,2,1,0,0,18,55933,11,1,0
4001,5990,2,2022-09-01,57,410080,90816,35,0,0,0.0,0.285,694,2,1,0,0,18,40539,2,0,0
4002,5991,1,2022-01-01,25,518999,249068,58,10,0,0.199,0.371,648,3,0,1,0,10,31256,10,0,1
4003,5992,1,2022-01-01,39,381572,291005,62,0,0,0.199,0.75,593,3,0,1,1,8,128331,8,0,0
4003,5993,2,2022-10-01,39,402903,283462,57,0,0,0.16,0.846,589,3,1,0,1,8,117800,15,0,1
4004,5994,1,2022-01-01,58,330663,48954,82,6,0,0.085,0.73,584,3,0,1,0,0,51296,12,0,0
4005,5995,1,2022-01-01,27,206381,55429,14,9,2,0.503,0.784,773,2,1,0,0,11,106235,5,0,0
4006,5996,1,2022-01-01,56,662104,99765,37,11,1,0.593,0.0,751,2,1,0,0,8,69239,5,0,0
4007,5997,1,2022-01-01,40,367474,48977,32,0,0,0.052,0.526,703,2,0,1,0,10,103907,6,0,0
4008,5998,1,2022-01-01,47,227385,69809,63,3,1,0.393,0.162,639,3,1,0,0,9,49123,11,0,0
4009,5999,1,2022-01-01,34,336359,95350,44,5,0,0.057,0.473,665,3,1,0,0,10,50521,3,0,0
4010,6000,1,2022-01-01,36,1413404,335562,16,9,2,0.49,0.506,690,2,1,0,0,6,63086,8,0,0
4010,6001,2,2022-07-02,36,1340299,337327,25,8,0,0.44,0.454,654,3,1,0,0,6,37177,0,0,0
4011,6002,1,2022-01-01,44,167984,166972,60,2,1,0.607,0.23,670,3,1,0,0,5,26766,4,0,0
4012,6003,1,2022-01-01,55,343800,142965,64,2,1,0.576,0.614,661,3,0,1,0,14,223225,0,0,0
4013,6004,1,2022-01-01,27,271639,220187,68,9,0,0.52,0.109,664,3,0,1,0,11,54986,6,0,0
4013,6005,2,2022-07-02,27,247574,253430,72,9,0,0.591,0.0,664,3,1,0,0,11,51182,12,0,0
4013,6006,3,2022-11-01,27,246446,215650,79,9,0,0.413,0.202,694,2,1,0,0,11,15709,5,0,0
4014,6007,1,2022-01-01,51,232667,94941,74,5,0,0.299,0.288,815,1,0,1,0,8,108853,14,0,0
4015,6008,1,2022-01-01,38,436225,80382,19,5,0,0.368,0.087,556,4,0,1,1,8,35722,7,0,0
4016,6009,1,2022-01-01,37,158995,41250,59,11,1,0.557,0.294,635,3,0,1,0,0,182012,7,0,0
4017,6010,1,2022-01-01,31,839421,111219,19,3,0,0.556,0.227,667,3,0,1,0,8,114844,11,0,0
4018,6011,1,2022-01-01,49,385141,1603645,54,8,0,0.473,0.449,645,3,1,0,0,8,63801,14,1,0
4019,6012,1,2022-01-01,57,284646,132780,31,6,0,0.124,0.1,591,3,1,0,0,0,244643,0,0,0
4020,6013,1,2022-01-01,23,218709,106798,42,8,2,0.302,0.331,641,3,1,0,0,10,146853,4,0,0
4020,6014,2,2022-06-02,23,230799,87762,42,6,2,0.357,0.112,661,3,1,0,0,10,79176,3,0,1
4021,6015,1,2022-01-01,29,345531,323513,46,2,0,0.782,0.185,682,3,1,0,0,0,34930,6,1,0
4022,6016,1,2022-01-01,36,225853,72259,33,7,1,0.069,0.35,764,2,1,0,0,6,115510,0,0,0
4023,6017,1,2022-01-01,60,348719,51105,74,7,1,0.438,0.039,524,4,1,0,0,2,183611,14,1,0
4024,6018,1,2022-01-01,55,167886,90998,18,5,0,0.375,0.097,561,4,0,1,0,0,74716,20,0,0
4024,6019,2,2022-11-01,55,176664,128364,10,4,0,0.366,0.043,559,4,0,1,0,0,71682,0,0,0
4024,6020,3,2023-07-02,56,168106,78569,20,5,0,0.473,0.176,556,4,0,1,0,1,63913,8,0,0
4025,6021,1,2022-01-01,27,620361,704719,50,0,0,0.214,0.188,542,4,1,0,0,12,40179,13,0,1
4025,6022,2,2022-08-01,27,609427,546720,45,0,0,0.191,0.146,521,4,1,0,0,12,45645,10,0,0
4026,6023,1,2022-01-01,54,143238,44070,31,7,0,0.345,0.075,583,3,0,1,0,10,59176,3,0,0
4026,6024,2,2022-09-01,54,151308,47253,32,6,0,0.342,0.02,591,3,0,1,0,10,64074,13,0,0
4026,6025,3,2022-09-01,54,149321,76337,25,6,0,0.377,0.142,596,3,0,1,0,10,18408,13,0,0
4027,6026,1,2022-01-01,32,496043,93095,35,4,1,0.508,0.611,847,1,0,1,0,6,20955,0,0,0
4027,6027,2,2022-10-01,32,455486,90522,31,4,0,0.391,0.386,849,1,0,1,0,6,10055,8,0,0
4028,6028,1,2022-01-01,62,475441,51397,81,5,0,0.45,0.488,799,1,1,0,0,10,47053,10,0,0
4028,6029,2,2022-06-02,62,444007,75831,86,5,1,0.47,0.469,806,1,0,1,0,10,37525,13,1,0
4029,6030,1,2022-01-01,66,287785,60648,65,10,1,0.452,0.386,612,3,0,1,0,13,141229,13,0,0
4030,6031,1,2022-01-01,39,734280,227540,51,11,0,0.457,0.197,725,2,0,1,0,5,56786,17,0,0
4030,6032,2,2022-11-01,39,728075,180251,62,11,0,0.498,0.278,715,2,1,0,0,5,49835,26,0,0
4030,6033,3,2022-12-31,40,726150,202145,61,10,1,0.456,0.176,671,3,1,0,0,6,64682,32,0,0
4031,6034,1,2022-01-01,47,734954,19589,61,3,0,0.166,0.657,737,2,0,1,0,11,10535,8,0,0
4032,6035,1,2022-01-01,30,375018,88685,11,3,0,0.61,0.523,699,2,1,0,0,1,32309,4,0,0
4033,6036,1,2022-01-01,62,402526,391478,49,2,0,0.0,0.209,743,2,0,1,0,6,8473,11,0,0
4033,6037,2,2022-11-01,62,403865,487055,50,1,1,0.123,0.107,787,2,1,0,0,6,25145,13,0,1
4034,6038,1,2022-01-01,52,1539993,96685,14,11,1,0.259,0.207,630,3,0,1,0,12,43098,0,0,0
4035,6039,1,2022-01-01,46,288408,74709,47,8,0,0.409,0.259,633,3,1,0,0,0,215537,17,0,0
4036,6040,1,2022-01-01,53,727293,115829,63,0,1,0.364,0.275,704,2,1,0,0,1,198718,0,0,0
4037,6041,1,2022-01-01,35,541011,135030,69,10,1,0.654,0.424,554,4,0,1,0,5,137049,8,0,0
4038,6042,1,2022-01-01,47,387781,40077,69,6,0,0.035,0.212,742,2,0,1,0,2,34086,10,0,0
4038,6043,2,2022-09-01,47,403801,62166,64,5,2,0.0,0.192,749,2,1,0,0,2,21420,0,0,0
4039,6044,1,2022-01-01,27,1251325,119806,68,11,0,0.634,0.574,667,3,0,1,0,5,9894,14,1,0
4040,6045,1,2022-01-01,69,341385,63667,50,11,0,0.421,0.452,682,3,0,1,0,10,26137,7,0,0
4040,6046,2,2022-11-01,69,353066,66512,53,12,1,0.335,0.471,644,3,1,0,0,10,26370,0,0,0
4041,6047,1,2022-01-01,45,152704,243214,15,1,0,0.846,0.0,603,3,0,1,0,6,39862,11,0,0
4042,6048,1,2022-01-01,56,358675,314527,5,6,0,0.42,0.371,743,2,1,0,0,0,138099,0,0,0
4042,6049,2,2022-07-02,56,384707,303773,1,6,1,0.399,0.243,733,2,1,0,0,0,72354,0,0,0
4043,6050,1,2022-01-01,54,299850,244724,12,2,0,0.612,0.227,600,3,0,1,0,8,29116,23,0,0
4044,6051,1,2022-01-01,26,108935,325588,63,12,1,0.544,0.701,655,3,1,0,0,13,24177,18,0,0
4044,6052,2,2022-09-01,26,106372,298524,66,11,0,0.616,0.429,631,3,0,1,0,13,29689,16,1,0
4044,6053,3,2022-09-01,26,113028,336576,64,12,1,0.856,0.48,620,3,0,1,0,13,24526,16,0,0
4045,6054,1,2022-01-01,49,216812,168719,76,0,0,0.297,0.63,680,3,0,1,0,5,11628,10,0,0
4046,6055,1,2022-01-01,42,187461,87574,19,10,1,0.233,0.213,782,2,0,1,0,7,503595,10,0,0
4047,6056,1,2022-01-01,39,209412,36110,26,3,1,0.265,0.0,785,2,1,0,1,5,51561,10,0,0
4048,6057,1,2022-01-01,65,492131,187277,32,3,0,0.418,0.344,660,3,1,0,0,4,31550,2,0,1
4049,6058,1,2022-01-01,51,568752,224230,77,1,1,0.578,0.522,649,3,0,1,1,4,61405,5,0,0
4050,6059,1,2022-01-01,55,860375,476578,36,5,1,0.219,0.0,636,3,1,0,0,7,132677,0,0,0
4050,6060,2,2022-05-02,55,915287,395108,48,5,0,0.114,0.115,642,3,1,0,0,7,107328,8,0,0
4051,6061,1,2022-01-01,39,270025,67036,25,11,0,0.38,0.649,695,2,1,0,0,7,58711,0,0,0
4051,6062,2,2022-06-02,39,309900,52031,23,11,1,0.506,0.749,689,2,1,0,0,7,48136,0,0,0
